time,id,rssi
2025-07-05T13:59:27Z,1978617878,-81
2025-07-05T13:59:27Z,611E2A2D22,-72
2025-07-05T13:59:29Z,522D1E66B6,-69
2025-07-05T13:59:29Z,4C52336167,-61
2025-07-05T13:59:30Z,34522D2D87,-67
2025-07-05T13:59:30Z,521978190D,-64
2025-07-05T13:59:31Z,3366551929,-60
2025-07-05T13:59:32Z,55522A34E0,-67
2025-07-05T13:59:32Z,4C336166FA,-69
2025-07-05T13:59:32Z,1978617878,-83
2025-07-05T13:59:33Z,611E2A2D22,-72
2025-07-05T13:59:35Z,522D1E66B6,-70
2025-07-05T13:59:35Z,4C52336167,-62
2025-07-05T13:59:35Z,34522D2D87,-68
2025-07-05T13:59:36Z,3407074B7A,-83
2025-07-05T13:59:37Z,3366551929,-60
2025-07-05T13:59:37Z,55522A34E0,-66
2025-07-05T13:59:48Z,1978617878,-81
2025-07-05T13:59:48Z,4C336166FA,-69
2025-07-05T13:59:48Z,611E2A2D22,-72
2025-07-05T13:59:50Z,522D1E66B6,-70
2025-07-05T13:59:50Z,4C52336167,-61
2025-07-05T13:59:51Z,34522D2D87,-67
2025-07-05T13:59:51Z,521978190D,-64
2025-07-05T13:59:52Z,3366551929,-60
2025-07-05T13:59:53Z,55522A34E0,-66
2025-07-05T13:59:53Z,1978617878,-80
2025-07-05T13:59:53Z,4C336166FA,-69
2025-07-05T13:59:54Z,611E2A2D22,-72
2025-07-05T13:59:55Z,522D1E66B6,-69
2025-07-05T13:59:56Z,4C52336167,-61
2025-07-05T13:59:56Z,521978190D,-64
2025-07-05T13:59:57Z,3366551929,-60
2025-07-05T13:59:58Z,55522A34E0,-67
2025-07-05T13:59:58Z,1978617878,-81
2025-07-05T13:59:59Z,4C336166FA,-69
2025-07-05T13:59:59Z,611E2A2D22,-72
2025-07-05T14:00:01Z,522D1E66B6,-70
2025-07-05T14:00:01Z,4C52336167,-61
2025-07-05T14:00:01Z,34522D2D87,-67
2025-07-05T14:00:01Z,521978190D,-64
2025-07-05T14:00:03Z,3366551929,-60
2025-07-05T14:00:03Z,55522A34E0,-67
2025-07-05T14:00:03Z,1978617878,-81
2025-07-05T14:00:04Z,611E2A2D22,-72
2025-07-05T14:00:04Z,4C336166FA,-69
2025-07-05T14:00:06Z,3407074B7A,-85
2025-07-05T14:00:06Z,522D1E66B6,-69
2025-07-05T14:00:06Z,4C52336167,-62
2025-07-05T14:00:06Z,34522D2D87,-68
2025-07-05T14:00:06Z,521978190D,-64
2025-07-05T14:00:08Z,3366551929,-60
2025-07-05T14:00:08Z,55522A34E0,-66
2025-07-05T14:00:09Z,1978617878,-82
2025-07-05T14:00:11Z,522D1E66B6,-69
2025-07-05T14:00:11Z,4C52336167,-60
2025-07-05T14:00:11Z,34522D2D87,-67
2025-07-05T14:00:12Z,521978190D,-64
2025-07-05T14:00:13Z,3366551929,-60
2025-07-05T14:00:13Z,55522A34E0,-67
2025-07-05T14:00:14Z,1978617878,-80
2025-07-05T14:00:14Z,611E2A2D22,-72
2025-07-05T14:00:16Z,522D1E66B6,-71
2025-07-05T14:00:17Z,521978190D,-64
2025-07-05T14:00:18Z,3366551929,-60
2025-07-05T14:00:19Z,55522A34E0,-67
2025-07-05T14:00:19Z,1978617878,-81
2025-07-05T14:00:25Z,611E2A2D22,-72
2025-07-05T14:00:25Z,4C336166FA,-68
2025-07-05T14:00:27Z,522D1E66B6,-69
2025-07-05T14:00:27Z,34522D2D87,-67
2025-07-05T14:00:27Z,4C52336167,-61
2025-07-05T14:00:27Z,521978190D,-64
2025-07-05T14:00:29Z,3366551929,-60
2025-07-05T14:00:29Z,55522A34E0,-66
2025-07-05T14:00:29Z,1978617878,-81
2025-07-05T14:00:30Z,611E2A2D22,-72
2025-07-05T14:00:31Z,4C336166FA,-69
2025-07-05T14:00:32Z,522D1E66B6,-69
2025-07-05T14:00:32Z,34522D2D87,-67
2025-07-05T14:00:32Z,4C52336167,-61
2025-07-05T14:00:32Z,521978190D,-64
2025-07-05T14:00:34Z,3366551929,-60
2025-07-05T14:00:34Z,55522A34E0,-67
2025-07-05T14:00:35Z,1978617878,-81
2025-07-05T14:00:35Z,3407074B7A,-85
2025-07-05T14:00:35Z,611E2A2D22,-72
2025-07-05T14:00:36Z,4C336166FA,-69
2025-07-05T14:00:37Z,522D1E66B6,-69
2025-07-05T14:00:37Z,34522D2D87,-68
2025-07-05T14:00:38Z,4C52336167,-60
2025-07-05T14:00:39Z,3366551929,-60
2025-07-05T14:00:39Z,55522A34E0,-67
2025-07-05T14:00:40Z,1978617878,-82
2025-07-05T14:00:40Z,611E2A2D22,-72
2025-07-05T14:00:41Z,4C336166FA,-69
2025-07-05T14:00:42Z,522D1E66B6,-69
2025-07-05T14:00:43Z,34522D2D87,-67
2025-07-05T14:00:43Z,521978190D,-64
2025-07-05T14:00:44Z,3366551929,-60
